rho,betai1,psii1,Li1,gammai1,betai2,psii2,Li2,gammai2,betai3,psii3,Li3,gammai3,betai4,psii4,Li4,gammai4,betai5,psii5,Li5,gammai5,betai6,psii6,Li6,gammai6,betai7,psii7,Li7,gammai7,betai8,psii8,Li8,gammai8,betai9,psii9,Li9,gammai9,betai10,psii10,Li10,gammai10,beta,eta,L,gamma
4.7006,0.2925314536306374,0.04984952883890703,4.102043525364999,0.23162856885497063,0.2925314536306374,0.04984952883890703,4.102043525364999,0.23162856885497063,0.2925314536306374,0.04984952883890703,4.102043525364999,0.23162856885497063,0.851084222735735,9.28198799465818e-06,5.825037614793073,0.17167111770616933,0.851084222735735,9.28198799465818e-06,5.825037614793073,0.17167111770616933,0.851084222735735,9.28198799465818e-06,5.825037614793073,0.17167111770616933,0.851084222735735,9.28198799465818e-06,5.825037614793073,0.17167111770616933,0.8138598534018084,3.385931490385019e-05,5.771331918732692,0.1732643616353772,0.8138598534018084,3.385931490385019e-05,5.771331918732692,0.1732643616353772,0.8138598534018084,3.385931490385019e-05,5.771331918732692,0.1732643616353772,0.790445630183666,0.9850312707586596,52.92027679146536,0.18613494306543749
4.688125,0.29105637100013815,0.050395328370006376,4.093370264126383,0.23198601894193913,0.29105637100013815,0.050395328370006376,4.093370264126383,0.23198601894193913,0.29105637100013815,0.050395328370006376,4.093370264126383,0.23198601894193913,0.8506879826683487,9.42678150306353e-06,5.824490503991065,0.1716872183984646,0.8506879826683487,9.42678150306353e-06,5.824490503991065,0.1716872183984646,0.8506879826683487,9.42678150306353e-06,5.824490503991065,0.1716872183984646,0.8506879826683487,9.42678150306353e-06,5.824490503991065,0.1716872183984646,0.8133646361307831,3.4382583574466e-05,5.77058464994575,0.17328670803327118,0.8133646361307831,3.4382583574466e-05,5.77058464994575,0.17328670803327118,0.8133646361307831,3.4382583574466e-05,5.77058464994575,0.17328670803327118,0.7899229828553367,0.9848673160013247,52.88982675818065,0.1862111064391021
4.67565,0.2895781129239193,0.05094740105506379,4.084643665928687,0.23234648516865405,0.2895781129239193,0.05094740105506379,4.084643665928687,0.23234648516865405,0.2895781129239193,0.05094740105506379,4.084643665928687,0.23234648516865405,0.8502896285971371,9.574214577257045e-06,5.823939962937239,0.17170342279440134,0.8502896285971371,9.574214577257045e-06,5.823939962937239,0.17170342279440134,0.8502896285971371,9.574214577257045e-06,5.823939962937239,0.17170342279440134,0.8502896285971371,9.574214577257045e-06,5.823939962937239,0.17170342279440134,0.8128667780701997,3.491529591914677e-05,5.769832490807495,0.17330920547472162,0.8128667780701997,3.491529591914677e-05,5.769832490807495,0.17330920547472162,0.8128667780701997,3.491529591914677e-05,5.769832490807495,0.17330920547472162,0.789397949930197,0.9847014754088745,52.859188321957504,0.18628766476912276
4.663175,0.2880967060412004,0.051505816341050004,4.0758634774266325,0.2327099984854739,0.2880967060412004,0.051505816341050004,4.0758634774266325,0.2327099984854739,0.2880967060412004,0.051505816341050004,4.0758634774266325,0.2327099984854739,0.8498891435641188,9.724342299843869e-06,5.823385959307188,0.17171973189574913,0.8498891435641188,9.724342299843869e-06,5.823385959307188,0.17171973189574913,0.8498891435641188,9.724342299843869e-06,5.823385959307188,0.17171973189574913,0.8498891435641188,9.724342299843869e-06,5.823385959307188,0.17171973189574913,0.8123662580625914,3.5457646885617145e-05,5.769075393319257,0.17333185548434676,0.8123662580625914,3.5457646885617145e-05,5.769075393319257,0.17333185548434676,0.8123662580625914,3.5457646885617145e-05,5.769075393319257,0.17333185548434676,0.7888705167473449,0.9845337280667,52.828360449466416,0.18636461924811526
4.6507,0.2866121777297021,0.05207064427643604,4.067029447095404,0.2330765901880935,0.2866121777297021,0.05207064427643604,4.067029447095404,0.2330765901880935,0.2866121777297021,0.05207064427643604,4.067029447095404,0.2330765901880935,0.849486510429555,9.877221045284656e-06,5.822828460369839,0.17173614671716433,0.849486510429555,9.877221045284656e-06,5.822828460369839,0.17173614671716433,0.849486510429555,9.877221045284656e-06,5.822828460369839,0.17173614671716433,0.849486510429555,9.877221045284656e-06,5.822828460369839,0.17173614671716433,0.811863054724333,3.600983594898022e-05,5.768313308855361,0.17335465960715638,0.811863054724333,3.600983594898022e-05,5.768313308855361,0.17335465960715638,0.811863054724333,3.600983594898022e-05,5.768313308855361,0.17335465960715638,0.7883406685277772,0.9843640528778665,52.79734210933165,0.18644197104457755
4.638225,0.2851245561153289,0.05264195551086315,4.058141325323332,0.2334462919212544,0.2851245561153289,0.05264195551086315,4.058141325323332,0.2334462919212544,0.2851245561153289,0.05264195551086315,4.058141325323332,0.2334462919212544,0.8490817118695115,1.003290852163996e-05,5.82226743298104,0.17175266828639588,0.8490817118695115,1.003290852163996e-05,5.82226743298104,0.17175266828639588,0.8490817118695115,1.003290852163996e-05,5.82226743298104,0.17175266828639588,0.8490817118695115,1.003290852163996e-05,5.82226743298104,0.17175266828639588,0.811357146442621,3.657206722962325e-05,5.767546188152923,0.17337761940888974,0.811357146442621,3.657206722962325e-05,5.767546188152923,0.17337761940888974,0.811357146442621,3.657206722962325e-05,5.767546188152923,0.17337761940888974,0.7878083903727904,0.9841924285631644,52.76613227235292,0.1865197213021499
4.62575,0.28363387008185953,0.05321982129461755,4.0491988645064465,0.2338191356824814,0.28363387008185953,0.05321982129461755,4.0491988645064465,0.2338191356824814,0.28363387008185953,0.05321982129461755,4.0491988645064465,0.2338191356824814,0.8486747303733793,1.0191463798880918e-05,5.821702843577054,0.17176929764449697,0.8486747303733793,1.0191463798880918e-05,5.821702843577054,0.17176929764449697,0.8486747303733793,1.0191463798880918e-05,5.821702843577054,0.17176929764449697,0.8486747303733793,1.0191463798880918e-05,5.821702843577054,0.17176929764449697,0.8108485113724084,3.714454962089331e-05,5.766773981301454,0.17340073647635934,0.8108485113724084,3.714454962089331e-05,5.766773981301454,0.17340073647635934,0.8108485113724084,3.714454962089331e-05,5.766773981301454,0.17340073647635934,0.7872736672623446,0.9840188336612095,52.73472991173192,0.18659787113886295
4.613275,0.28214014928063996,0.05380431347789849,4.040201819144874,0.23419515382584724,0.28214014928063996,0.05380431347789849,4.040201819144874,0.23419515382584724,0.28214014928063996,0.05380431347789849,4.040201819144874,0.23419515382584724,0.8482655482413561,1.0352947346303765e-05,5.821134658167903,0.17178603584603944,0.8482655482413561,1.0352947346303765e-05,5.821134658167903,0.17178603584603944,0.8482655482413561,1.0352947346303765e-05,5.821134658167903,0.17178603584603944,0.8482655482413561,1.0352947346303765e-05,5.821134658167903,0.17178603584603944,0.8103371274332856,3.772749690356125e-05,5.765996637732251,0.17342401241780442,0.8103371274332856,3.772749690356125e-05,5.765996637732251,0.17342401241780442,0.8103371274332856,3.772749690356125e-05,5.765996637732251,0.17342401241780442,0.7867364840533848,0.9838432465286211,52.70313400330299,0.18667642164637915
4.6008,0.2806434241402733,0.05439550450987718,4.031149945941124,0.23457437906576292,0.2806434241402733,0.05439550450987718,4.031149945941124,0.23457437906576292,0.2806434241402733,0.05439550450987718,4.031149945941124,0.23457437906576292,0.8478541475818879,1.051742107160969e-05,5.820562842330613,0.1718028839593324,0.8478541475818879,1.051742107160969e-05,5.820562842330613,0.1718028839593324,0.8478541475818879,1.051742107160969e-05,5.820562842330613,0.1718028839593324,0.8478541475818879,1.051742107160969e-05,5.820562842330613,0.1718028839593324,0.8098229723063148,3.832112787816033e-05,5.765214106207593,0.17344744886324873,0.8098229723063148,3.832112787816033e-05,5.765214106207593,0.17344744886324873,0.8098229723063148,3.832112787816033e-05,5.765214106207593,0.17344744886324873,0.7861968254781244,0.9836656453402451,52.671343525768606,0.18675537388921976
4.588325,0.27914372587630365,0.05499346743754019,4.022043003900246,0.23495684448079499,0.27914372587630365,0.05499346743754019,4.022043003900246,0.23495684448079499,0.27914372587630365,0.05499346743754019,4.022043003900246,0.23495684448079499,0.8474405103090671,1.068494835754219e-05,5.819987361202303,0.17181984306664597,0.8474405103090671,1.068494835754219e-05,5.819987361202303,0.17181984306664597,0.8474405103090671,1.068494835754219e-05,5.819987361202303,0.17181984306664597,0.8474405103090671,1.068494835754219e-05,5.819987361202303,0.17181984306664597,0.8093060234308128,3.892566649621454e-05,5.764426334809715,0.1734710474648667,0.8093060234308128,3.892566649621454e-05,5.764426334809715,0.1734710474648667,0.8093060234308128,3.892566649621454e-05,5.764426334809715,0.1734710474648667,0.7856546761422858,0.9834860080894466,52.63935746093909,0.1868347289039841
4.57585,0.2776410865008863,0.05559827590430877,4.012880754431906,0.23534258351750795,0.2776410865008863,0.05559827590430877,4.012880754431906,0.23534258351750795,0.2776410865008863,0.05559827590430877,4.012880754431906,0.23534258351750795,0.8470246181399882,1.085559409297332e-05,5.819408179473163,0.17183691426443937,0.8470246181399882,1.085559409297332e-05,5.819408179473163,0.17183691426443937,0.8470246181399882,1.085559409297332e-05,5.819408179473163,0.17183691426443937,0.8470246181399882,1.085559409297332e-05,5.819408179473163,0.17183691426443937,0.8087862580010803,3.954134199235515e-05,5.76363327092957,0.17349480989735702,0.8087862580010803,3.954134199235515e-05,5.76363327092957,0.17349480989735702,0.8087862580010803,3.954134199235515e-05,5.76363327092957,0.17349480989735702,0.7851100205232968,0.9833043125884723,52.60717479397707,0.18691448769855806
4.563375,0.2761355388324439,0.05621000414842969,4.003662961454358,0.235731629994332,0.2761355388324439,0.05621000414842969,4.003662961454358,0.235731629994332,0.2761355388324439,0.05621000414842969,4.003662961454358,0.235731629994332,0.8466064525920646,1.1029424732633686e-05,5.818825261379284,0.1718540986635904,0.8466064525920646,1.1029424732633686e-05,5.818825261379284,0.1718540986635904,0.8466064525920646,1.1029424732633686e-05,5.818825261379284,0.1718540986635904,0.8466064525920646,1.1029424732633686e-05,5.818825261379284,0.1718540986635904,0.8082636529630806,4.016838902609621e-05,5.762834861255372,0.1735187378583226,0.8082636529630806,4.016838902609621e-05,5.762834861255372,0.1735187378583226,0.8082636529630806,4.016838902609621e-05,5.762834861255372,0.1735187378583226,0.7845628429684455,0.9831205364688701,52.574794513646324,0.18699465125131232
4.5509,0.27462711650529714,0.0568287270011304,3.9943893915003317,0.23612401810545694,0.27462711650529714,0.0568287270011304,3.9943893915003317,0.23612401810545694,0.27462711650529714,0.0568287270011304,3.9943893915003317,0.23612401810545694,0.8461859949802946,1.120650831787362e-05,5.81823857069536,0.17187139738963464,0.8461859949802946,1.120650831787362e-05,5.81823857069536,0.17187139738963464,0.8461859949802946,1.120650831787362e-05,5.81823857069536,0.17187139738963464,0.8461859949802946,1.120650831787362e-05,5.81823857069536,0.17187139738963464,0.8077381850110621,4.080704781983524e-05,5.762031051760903,0.1735428330686604,0.8077381850110621,4.080704781983524e-05,5.762031051760903,0.1735428330686604,0.8077381850110621,4.080704781983524e-05,5.762031051760903,0.1735428330686604,0.7840131276929865,0.9829346571819879,52.54221561256514,0.18707522051029102
